measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Montenegro,Both,All ages,Non-communicable diseases,Rate,2019,1029.6440439383184,1177.669774103475,902.9249705373669
Deaths,Timor-Leste,Both,All ages,Non-communicable diseases,Number,2019,5052.3407376480955,5728.999849575837,4204.680611802289
Deaths,Timor-Leste,Both,All ages,Non-communicable diseases,Rate,2019,378.50257770751824,429.1953617839057,314.9990336449158
Deaths,Egypt,Both,All ages,Total burden related to hepatitis B,Number,2019,19189.60357050693,28384.91654667343,11665.050341166976
Deaths,Egypt,Both,All ages,Total burden related to hepatitis B,Rate,2019,19.369829926782295,28.651504132164217,11.774607034771016
Deaths,Egypt,Both,All ages,Total burden related to hepatitis C,Number,2019,35523.475105087135,48493.98790581149,24016.213264323975
Deaths,Egypt,Both,All ages,Total burden related to hepatitis C,Rate,2019,35.85710713958451,48.94943737403071,24.24177053507516
Deaths,Egypt,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,7571.588009535813,11509.876846376606,4766.693362479141
Deaths,Egypt,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,7.642699416979056,11.617976169928479,4.811461550266086
Deaths,Egypt,Both,All ages,Total cancers,Number,2019,57810.37853136709,75371.96286455862,43469.78274117024
Deaths,Egypt,Both,All ages,Total cancers,Rate,2019,58.353326374939094,76.07984691138061,43.87804550296918
Deaths,Iran (Islamic Republic of),Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,23414.804438855244,25721.39465810386,21191.293630998804
Deaths,Iran (Islamic Republic of),Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,27.77626654862386,30.512503996841964,25.13858366581157
Deaths,Burundi,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,49418.80718762893,61068.73799051127,39385.97532909477
Deaths,Burundi,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,414.08843110904877,511.70514513411155,330.0216589567392
Deaths,El Salvador,Both,All ages,Total burden related to hepatitis B,Number,2019,66.9731178198902,95.84933992840126,45.344590417607385
Deaths,El Salvador,Both,All ages,Total burden related to hepatitis B,Rate,2019,1.0705177193003632,1.5320836197672716,0.7248010708865298
Deaths,El Salvador,Both,All ages,Total burden related to hepatitis C,Number,2019,430.21494576740986,600.2355898341737,295.2176745594674
Deaths,El Salvador,Both,All ages,Total burden related to hepatitis C,Rate,2019,6.876680338974434,9.594339573681225,4.718844843336517
Deaths,El Salvador,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,328.06549117319037,467.36015488037606,226.01076955915076
Deaths,El Salvador,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,5.243893861061592,7.470420123487463,3.612621622550865
Deaths,El Salvador,Both,All ages,Total cancers,Number,2019,5889.922711193646,7448.203336831542,4566.59335979658
Deaths,El Salvador,Both,All ages,Total cancers,Rate,2019,94.14623109826071,119.0542400978418,72.99375133838784
Deaths,Guatemala,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,19726.55565815971,24635.25370559515,15586.08100378402
Deaths,Guatemala,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,110.96991408817507,138.58334088442308,87.67805692656862
Deaths,Iran (Islamic Republic of),Both,All ages,Total burden related to hepatitis B,Number,2019,2470.858420281301,2772.7490182961074,2220.2322497265613
Deaths,Iran (Islamic Republic of),Both,All ages,Total burden related to hepatitis B,Rate,2019,2.931103792255316,3.2892273777364625,2.633793629551702
Deaths,Iran (Islamic Republic of),Both,All ages,Total burden related to hepatitis C,Number,2019,3594.6986428777154,4128.822685070416,3133.5305160092444
Deaths,Iran (Islamic Republic of),Both,All ages,Total burden related to hepatitis C,Rate,2019,4.264281084528657,4.8978961038090905,3.7172114368158717
Deaths,Iran (Islamic Republic of),Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,1268.8292630211608,1579.921106942725,1005.7724135121744
Deaths,Iran (Islamic Republic of),Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.5051733575825168,1.8742120997352885,1.1931170605297934
Deaths,Iran (Islamic Republic of),Both,All ages,Total cancers,Number,2019,66679.78609513422,71838.04684847806,61491.398248626596
Deaths,Iran (Islamic Republic of),Both,All ages,Total cancers,Rate,2019,79.1001913691074,85.21927837606201,72.94536551273207
Deaths,Iraq,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,14869.267260267658,18988.405169824215,11858.322480424693
Deaths,Iraq,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,35.30258149215594,45.0822296203537,28.154003045199254
Deaths,Kuwait,Both,All ages,Non-communicable diseases,Number,2019,7992.894141879964,9271.703089315293,6928.188763076974
Deaths,Kuwait,Both,All ages,Non-communicable diseases,Rate,2019,180.56666817304944,209.45611256821434,156.51401597676212
Deaths,Democratic People's Republic of Korea,Both,All ages,Injuries,Number,2019,19047.843109281883,25055.886871688876,14579.487303985554
Deaths,Democratic People's Republic of Korea,Both,All ages,Injuries,Rate,2019,72.61062051704806,95.51335985499304,55.57719128035843
Deaths,Yemen,Both,All ages,Injuries,Number,2019,33622.45586624159,40481.14893956794,27402.81791113584
Deaths,Yemen,Both,All ages,Injuries,Rate,2019,106.72814179194108,128.49976875903465,86.98507471177697
Deaths,Myanmar,Both,All ages,Injuries,Number,2019,25843.15238503884,32588.494423426062,20439.08533320185
Deaths,Myanmar,Both,All ages,Injuries,Rate,2019,47.2652106443017,59.60194137908634,37.381572466751855
Deaths,Uganda,Both,All ages,Injuries,Number,2019,16206.712019086475,20331.825674447948,12832.0703024383
Deaths,Uganda,Both,All ages,Injuries,Rate,2019,39.41526504681547,49.44767926401311,31.2080236555277
Deaths,San Marino,Both,All ages,Non-communicable diseases,Number,2019,276.0897259437409,366.6183382564111,198.66854512659242
Deaths,San Marino,Both,All ages,Non-communicable diseases,Rate,2019,834.1138821321629,1107.6161720201455,600.2113655864837
Deaths,Armenia,Both,All ages,Non-communicable diseases,Number,2019,25992.111610521406,29731.33825968085,22563.21932419308
Deaths,Armenia,Both,All ages,Non-communicable diseases,Rate,2019,860.7587770024284,984.5875834377821,747.2070511911899
Deaths,China,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,350225.6120678507,390886.241580424,312833.03690575174
Deaths,China,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,24.62301881186273,27.481711639834156,21.994090344283997
Deaths,Republic of Korea,Both,All ages,Injuries,Number,2019,31859.413242365397,34652.78138990881,26038.73690453284
Deaths,Republic of Korea,Both,All ages,Injuries,Rate,2019,59.663775615458654,64.89497334965849,48.76327583824216
Deaths,Guinea-Bissau,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,7808.3805596767725,9470.257965253166,6409.684358243409
Deaths,Guinea-Bissau,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,410.7098520190345,498.1222697542579,337.14039603262466
Deaths,Montenegro,Both,All ages,Injuries,Number,2019,309.31430872574543,365.2560032429797,257.4438960474764
Deaths,Montenegro,Both,All ages,Injuries,Rate,2019,49.862095328384136,58.88001020060841,41.500479364540396
Deaths,Afghanistan,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,70134.66854766368,85850.66445399293,56474.333966808554
Deaths,Afghanistan,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,183.22670499891993,224.28471818017925,147.53910361342423
Deaths,Yemen,Both,All ages,Total burden related to hepatitis B,Number,2019,981.5259596921658,1471.6165125762407,632.5878960583548
Deaths,Yemen,Both,All ages,Total burden related to hepatitis B,Rate,2019,3.115668950990473,4.671368933977749,2.0080309105013865
Deaths,Yemen,Both,All ages,Total burden related to hepatitis C,Number,2019,1342.2148135683144,1947.0607881379583,917.8795612712098
Deaths,Yemen,Both,All ages,Total burden related to hepatitis C,Rate,2019,4.260607657800333,6.180577073269744,2.9136354688961927
Deaths,Yemen,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,292.2258383694347,454.24011617519704,178.98607226130332
Deaths,Yemen,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,0.9276157826435512,1.441899536416983,0.5681575127968891
Deaths,Honduras,Both,All ages,Total burden related to hepatitis B,Number,2019,248.51913176760095,370.71090570380375,151.1245960725187
Deaths,Honduras,Both,All ages,Total burden related to hepatitis B,Rate,2019,2.5321898493218677,3.777215805396857,1.5398257890082792
Deaths,Honduras,Both,All ages,Total burden related to hepatitis C,Number,2019,1106.9744250259093,1536.9905502659674,801.8103844881837
Deaths,Honduras,Both,All ages,Total burden related to hepatitis C,Rate,2019,11.279088988330917,15.660572456556825,8.169737686756763
Deaths,Brunei Darussalam,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,151.75643447883982,175.68106321288778,130.88062591530957
Deaths,Brunei Darussalam,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,34.71745298390143,40.19071134084716,29.94167589876998
Deaths,Myanmar,Both,All ages,Total burden related to hepatitis B,Number,2019,6643.926390743361,9379.812464452114,4684.8495915075655
Deaths,Myanmar,Both,All ages,Total burden related to hepatitis B,Rate,2019,12.151249030498184,17.15498192058927,8.568242739135268
Deaths,Myanmar,Both,All ages,Total burden related to hepatitis C,Number,2019,6829.199074418796,9376.131267466957,4819.290931241949
Deaths,Myanmar,Both,All ages,Total burden related to hepatitis C,Rate,2019,12.490099039586982,17.148249284092987,8.8141259869362
Deaths,Iran (Islamic Republic of),Both,All ages,Injuries,Number,2019,41190.56366051679,44239.95091396786,38984.05388575749
Deaths,Iran (Islamic Republic of),Both,All ages,Injuries,Rate,2019,48.86310618183023,52.48050103913171,46.24559110473856
Deaths,Greece,Both,All ages,Non-communicable diseases,Number,2019,118318.70025538983,121068.39593914918,115826.52784392612
Deaths,Greece,Both,All ages,Non-communicable diseases,Rate,2019,1144.5945237780315,1171.194601490967,1120.48568140303
Deaths,Republic of Korea,Both,All ages,Total burden related to hepatitis B,Number,2019,11589.030203791188,13457.214916113906,9858.016596604657
Deaths,Republic of Korea,Both,All ages,Total burden related to hepatitis B,Rate,2019,21.703014189863207,25.201601958455004,18.461309558933326
Deaths,Republic of Korea,Both,All ages,Total burden related to hepatitis C,Number,2019,3688.7345541726013,4647.010280477186,2777.558886662965
Deaths,Republic of Korea,Both,All ages,Total burden related to hepatitis C,Rate,2019,6.907968739753316,8.702551316558248,5.201591407597386
Deaths,Republic of Korea,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,1183.680536664304,1581.9004232426612,872.3608994549479
Deaths,Republic of Korea,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,2.2167027811426605,2.962457317727481,1.6336881211474363
Deaths,Burundi,Both,All ages,Injuries,Number,2019,5516.657056624822,7288.519289385189,4162.833551950952
Deaths,Burundi,Both,All ages,Injuries,Rate,2019,46.224989949095374,61.071719238198654,34.88107691370973
Deaths,Philippines,Both,All ages,Total burden related to hepatitis B,Number,2019,6056.561597038516,7659.947305134998,4764.135164597381
Deaths,Philippines,Both,All ages,Total burden related to hepatitis B,Rate,2019,5.400760037137365,6.830531916389586,4.248276913597236
Deaths,Philippines,Both,All ages,Total burden related to hepatitis C,Number,2019,5109.588420749977,6445.2274791384925,4060.8267751727226
Deaths,Philippines,Both,All ages,Total burden related to hepatitis C,Rate,2019,4.556324658284613,5.7473413655383885,3.621122416358169
Deaths,Philippines,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,1794.0781005441218,2366.0937671792794,1303.7698862783823
Deaths,Philippines,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.5998161916919689,2.109894278653097,1.1625983136831988
Deaths,Philippines,Both,All ages,Total cancers,Number,2019,81126.30833632598,96613.2978420358,66942.59823424698
Deaths,Philippines,Both,All ages,Total cancers,Rate,2019,72.3419909140446,86.15205668781667,59.6940860805322
Deaths,Sri Lanka,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,9824.121482279634,12702.588535240475,7355.2931577720965
Deaths,Sri Lanka,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,44.952495489920594,58.12357419141091,33.655811677226
Deaths,Ukraine,Both,All ages,Total burden related to hepatitis B,Number,2019,3799.0946167449597,4763.868194057099,2968.4525462790198
Deaths,Ukraine,Both,All ages,Total burden related to hepatitis B,Rate,2019,8.625987622308731,10.816542419113274,6.739983470996719
Deaths,Ukraine,Both,All ages,Total burden related to hepatitis C,Number,2019,4297.514552456134,5343.965358915445,3416.458501903221
Deaths,Ukraine,Both,All ages,Total burden related to hepatitis C,Rate,2019,9.757668885840971,12.133674912141784,7.757197891217192
Deaths,Ukraine,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,2041.2024493406223,2861.2458048263256,1391.836944141257
Deaths,Ukraine,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,4.634627151698663,6.496566520883661,3.160218279249154
Deaths,Ukraine,Both,All ages,Total cancers,Number,2019,99052.96065355199,114915.8852763088,85058.54261714616
Deaths,Ukraine,Both,All ages,Total cancers,Rate,2019,224.90348326271544,260.9208519395595,193.12862926687603
Deaths,Poland,Both,All ages,Injuries,Number,2019,21046.711094559407,25148.794054283902,17680.12162884394
Deaths,Poland,Both,All ages,Injuries,Rate,2019,54.76002355914477,65.43295761078127,46.00072061493304
Deaths,Uruguay,Both,All ages,Non-communicable diseases,Number,2019,29058.671522711604,29846.41114653449,28320.14270064511
Deaths,Uruguay,Both,All ages,Non-communicable diseases,Rate,2019,845.6785649292859,868.6037187544293,824.1855660523083
Deaths,Comoros,Both,All ages,Injuries,Number,2019,413.5845634127536,521.2971239961882,293.9391827738013
Deaths,Comoros,Both,All ages,Injuries,Rate,2019,57.896541439675296,72.97492027454659,41.14772063971788
Deaths,Honduras,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,715.8951947839806,1067.8702277707873,449.05548784076433
Deaths,Honduras,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,7.294337995295628,10.880651851314477,4.575477710730124
